"","file","spkA","spkB","dur","dialActA2.last","dialActB2.first","A.lastResp","A.lastInit","B.firstResp","sexA","sexB","rateA","rateB","laughA","laughB"
"14789",4149,"spkr1600","spkr1425",388,"opinion","repeat_q",FALSE,FALSE,FALSE,"F","M",10.2395933895211,2.68439413985941,FALSE,FALSE
"14790",4149,"spkr1425","spkr1600",197,"repeat_q","statement",FALSE,TRUE,FALSE,"M","F",9.43575912627164,-4.10191094488365,FALSE,FALSE
"14791",4149,"spkr1600","spkr1425",-82,"statement","agree",FALSE,FALSE,TRUE,"F","M",6.9239303052007,-8.69912025737785,FALSE,FALSE
"14792",4149,"spkr1425","spkr1600",-406,"agree","opinion",TRUE,FALSE,FALSE,"M","F",2.41384234525986,-5.22118579315712,FALSE,FALSE
"14793",4149,"spkr1600","spkr1425",284,"opinion","agree",FALSE,FALSE,TRUE,"F","M",0.353105997678437,-2.71814154013784,FALSE,FALSE
"14794",4149,"spkr1425","spkr1600",-283,"statement","wh_q",FALSE,FALSE,FALSE,"M","F",1.09244141123396,-1.91734691783325,FALSE,FALSE
"14795",4149,"spkr1600","spkr1425",433,"wh_q","statement",FALSE,TRUE,FALSE,"F","M",3.03093868606253,9.46795496362942,FALSE,FALSE
"14796",4149,"spkr1425","spkr1600",740,"statement","apprec",FALSE,FALSE,TRUE,"M","F",-3.19844033830118,9.27393805396182,FALSE,FALSE
"14797",4149,"spkr1600","spkr1425",207,"opinion","agree",FALSE,FALSE,TRUE,"F","M",2.41882116694373,10.5313431474318,FALSE,FALSE
"14798",4150,"spkr1447","spkr1516",269,"yes","backchannel",TRUE,FALSE,TRUE,"F","M",7.06474678052589,-2.65688352090016,FALSE,FALSE
"14799",4150,"spkr1516","spkr1447",1132,"wh_q","statement",FALSE,TRUE,FALSE,"M","F",-2.66536056801824,-0.336197114796001,FALSE,FALSE
"14800",4150,"spkr1447","spkr1516",-469,"abandon","backchannel",FALSE,FALSE,TRUE,"F","M",-0.880381328593718,9.96722470552281,FALSE,FALSE
"14801",4150,"spkr1516","spkr1447",623,"backchannel","hedge",TRUE,FALSE,TRUE,"M","F",-6.87926424152597,5.839037306284,FALSE,FALSE
"14802",4150,"spkr1447","spkr1516",279,"yn_decl_q","no",FALSE,TRUE,TRUE,"F","M",2.88055251928883,-5.14939082172337,FALSE,FALSE
"14803",4150,"spkr1516","spkr1447",261,"no","yn_decl_q",TRUE,FALSE,FALSE,"M","F",7.72487731798914,7.34141968039315,FALSE,FALSE
"14804",4150,"spkr1447","spkr1516",254,"yn_decl_q","yes",FALSE,TRUE,TRUE,"F","M",2.15565570013117,-7.68709861455601,FALSE,FALSE
"14805",4150,"spkr1516","spkr1447",54,"statement","backchannel",FALSE,FALSE,TRUE,"M","F",5.22220092651468,4.17526887652453,FALSE,FALSE
"14806",4150,"spkr1447","spkr1516",574,"backchannel","statement",TRUE,FALSE,FALSE,"F","M",9.83620379508462,-4.99360996946096,FALSE,FALSE
"14807",4150,"spkr1516","spkr1447",-368,"abandon","statement",FALSE,FALSE,FALSE,"M","F",1.32084225796769,-4.83752027572547,FALSE,FALSE
"14808",4150,"spkr1447","spkr1516",52,"directive","agree",FALSE,FALSE,TRUE,"F","M",-0.933335949195969,9.74093551351363,FALSE,FALSE
"14809",4150,"spkr1516","spkr1447",-106,"agree","statement",TRUE,FALSE,FALSE,"M","F",-4.08378390060132,9.00932210459768,FALSE,FALSE
"14810",4150,"spkr1447","spkr1516",11138,"statement","third_pty",FALSE,FALSE,FALSE,"F","M",3.09734814762532,-3.46959843548032,FALSE,FALSE
"14811",4150,"spkr1516","spkr1447",3519,"third_pty","open",FALSE,FALSE,FALSE,"M","F",-0.361148442756559,4.86757823278979,FALSE,FALSE
"14812",4150,"spkr1447","spkr1516",129,"open","backchannel",FALSE,TRUE,TRUE,"F","M",-8.16726097358539,7.00909912104638,FALSE,FALSE
"14813",4150,"spkr1516","spkr1447",-135,"backchannel","apology",TRUE,FALSE,FALSE,"M","F",11.6412797196108,4.71354698070617,FALSE,FALSE
"14814",4150,"spkr1447","spkr1516",331,"apology","agree",FALSE,FALSE,TRUE,"F","M",-6.26505380722402,-3.13632205468874,FALSE,FALSE
"14815",4150,"spkr1516","spkr1447",-331,"agree","statement",TRUE,FALSE,FALSE,"M","F",9.7504298541202,3.54618030292178,FALSE,FALSE
"14816",4150,"spkr1447","spkr1516",-1037,"statement","backchannel",FALSE,FALSE,TRUE,"F","M",0.613331679899342,-0.261311852331467,FALSE,TRUE
"14817",4150,"spkr1516","spkr1447",1135,"yn_q","statement",FALSE,TRUE,FALSE,"M","F",7.11630812384634,-8.70194426309863,TRUE,TRUE
"14818",4150,"spkr1447","spkr1516",111,"statement","backchannel",FALSE,FALSE,TRUE,"F","M",8.26047304319502,-5.52469234319589,FALSE,FALSE
"14819",4150,"spkr1516","spkr1447",-242,"backchannel","statement",TRUE,FALSE,FALSE,"M","F",-1.26530854834429,10.4364530619109,FALSE,FALSE
"14820",4150,"spkr1447","spkr1516",446,"statement","backchannel",FALSE,FALSE,TRUE,"F","M",0.111835160459464,1.65583496841489,FALSE,FALSE
"14821",4150,"spkr1516","spkr1447",-857,"yn_q","statement",FALSE,TRUE,FALSE,"M","F",-8.51695303876997,-0.558148267442528,FALSE,FALSE
"14822",4150,"spkr1447","spkr1516",318,"affirm","statement",TRUE,FALSE,FALSE,"F","M",8.08736489445777,9.67271241195617,FALSE,FALSE
"14823",4150,"spkr1516","spkr1447",-544,"statement","repeat_q",FALSE,FALSE,FALSE,"M","F",-3.2859647311042,-1.97910098519671,FALSE,FALSE
"14824",4150,"spkr1447","spkr1516",1241,"repeat_q","agree",FALSE,TRUE,TRUE,"F","M",6.03812155153108,2.48192514773568,FALSE,FALSE
"14825",4150,"spkr1516","spkr1447",-393,"statement","yn_q",FALSE,FALSE,FALSE,"M","F",-0.245737012436499,6.57583638387943,FALSE,FALSE
"14826",4150,"spkr1447","spkr1516",316,"yn_q","yes",FALSE,TRUE,TRUE,"F","M",10.3547966369914,-6.58755204922971,FALSE,FALSE
"14827",4150,"spkr1516","spkr1447",456,"yes","statement",TRUE,FALSE,FALSE,"M","F",11.1135172582838,-1.39342729355919,FALSE,FALSE
"14828",4150,"spkr1447","spkr1516",1055,"statement","yn_q",FALSE,FALSE,FALSE,"F","M",9.34363457486255,3.28966896322639,FALSE,FALSE
"14829",4150,"spkr1516","spkr1447",453,"yn_q","statement",FALSE,TRUE,FALSE,"M","F",10.0997075279531,3.8349949328945,FALSE,FALSE
"14830",4150,"spkr1447","spkr1516",124,"statement","backchannel",FALSE,FALSE,TRUE,"F","M",-2.03534188747695,8.68924127409481,FALSE,FALSE
"14831",4150,"spkr1516","spkr1447",-282,"backchannel","statement",TRUE,FALSE,FALSE,"M","F",5.64040998911731,5.03907935742237,FALSE,FALSE
"14832",4150,"spkr1447","spkr1516",593,"statement","backchannel",FALSE,FALSE,TRUE,"F","M",-1.49971250396274,4.88642527769871,FALSE,FALSE
"14833",4150,"spkr1516","spkr1447",-278,"backchannel","statement",TRUE,FALSE,FALSE,"M","F",9.29145003251352,4.76685704636796,FALSE,FALSE
"14834",4150,"spkr1447","spkr1516",501,"statement","statement",FALSE,FALSE,FALSE,"F","M",10.1307388597303,-1.80083814461487,FALSE,FALSE
"14835",4150,"spkr1516","spkr1447",204,"statement","agree",FALSE,FALSE,TRUE,"M","F",-8.25488213368462,0.123850763383726,FALSE,FALSE
"14836",4150,"spkr1447","spkr1516",187,"statement","backchannel",FALSE,FALSE,TRUE,"F","M",1.70287191892631,9.90441048362761,FALSE,FALSE
"14837",4150,"spkr1516","spkr1447",2447,"abandon","opinion",FALSE,FALSE,FALSE,"M","F",1.24991094538479,-5.961450248336,FALSE,FALSE
"14838",4150,"spkr1447","spkr1516",-84,"statement","backchannel",FALSE,FALSE,TRUE,"F","M",-4.25844324334355,6.22628820150041,FALSE,FALSE
"14839",4150,"spkr1516","spkr1447",26,"backchannel","statement",TRUE,FALSE,FALSE,"M","F",10.4274169031798,3.45549856814331,FALSE,FALSE
"14840",4150,"spkr1447","spkr1516",126,"opinion","backchannel",FALSE,FALSE,TRUE,"F","M",-6.24288213366534,7.85469399368275,FALSE,FALSE
"14841",4150,"spkr1516","spkr1447",275,"backchannel","statement",TRUE,FALSE,FALSE,"M","F",-3.75950425794463,-7.67534045404381,FALSE,FALSE
"14842",4150,"spkr1447","spkr1516",366,"statement","backchannel",FALSE,FALSE,TRUE,"F","M",5.76373323296745,-8.24429945346032,FALSE,FALSE
"14843",4150,"spkr1516","spkr1447",-103,"backchannel","statement",TRUE,FALSE,FALSE,"M","F",-5.24232056248997,5.49223511564838,FALSE,FALSE
"14844",4150,"spkr1447","spkr1516",220,"statement","backchannel",FALSE,FALSE,TRUE,"F","M",-7.14529708882364,-2.50874336114712,FALSE,FALSE
"14845",4150,"spkr1516","spkr1447",668,"abandon","opinion",FALSE,FALSE,FALSE,"M","F",3.96523256514807,-4.13916196867375,FALSE,FALSE
"14846",4150,"spkr1447","spkr1516",297,"statement","backchannel",FALSE,FALSE,TRUE,"F","M",-8.17229883938579,10.4370851625435,FALSE,FALSE
"14847",4150,"spkr1516","spkr1447",51,"backchannel","statement",TRUE,FALSE,FALSE,"M","F",11.5649146723308,-6.07613689019899,FALSE,FALSE
"14848",4150,"spkr1447","spkr1516",51,"statement","backchannel",FALSE,FALSE,TRUE,"F","M",6.95972628071536,-4.75884680833314,FALSE,FALSE
"14849",4150,"spkr1516","spkr1447",605,"backchannel","statement",TRUE,FALSE,FALSE,"M","F",-1.12945283028875,-8.42801716106756,FALSE,FALSE
"14850",4150,"spkr1447","spkr1516",213,"statement","backchannel",FALSE,FALSE,TRUE,"F","M",-6.43468960116429,5.25236430757811,FALSE,FALSE
"14851",4150,"spkr1516","spkr1447",562,"backchannel","statement",TRUE,FALSE,FALSE,"M","F",6.06649171275218,8.89161741962415,FALSE,FALSE
"14852",4150,"spkr1447","spkr1516",175,"opinion","backchannel",FALSE,FALSE,TRUE,"F","M",7.64891443467681,-3.55836729559891,FALSE,FALSE
"14853",4150,"spkr1516","spkr1447",-91,"backchannel","statement",TRUE,FALSE,FALSE,"M","F",-1.31949932355277,-4.35070151124419,FALSE,FALSE
"14854",4150,"spkr1447","spkr1516",537,"statement","apprec",FALSE,FALSE,TRUE,"F","M",3.37143873203276,6.51273420339015,FALSE,FALSE
"14855",4150,"spkr1516","spkr1447",-5,"opinion","yn_q",FALSE,FALSE,FALSE,"M","F",-7.16435678510431,5.96782236560308,FALSE,FALSE
"14856",4150,"spkr1447","spkr1516",315,"yn_q","no",FALSE,TRUE,TRUE,"F","M",-2.62406019797427,-5.81944958397322,FALSE,FALSE
"14857",4150,"spkr1516","spkr1447",402,"agree","sum",TRUE,FALSE,FALSE,"M","F",-8.60644383912109,6.85518140163575,FALSE,FALSE
"14858",4150,"spkr1447","spkr1516",-255,"sum","statement",FALSE,TRUE,FALSE,"F","M",2.12962072067265,-0.346464905078034,FALSE,FALSE
"14859",4150,"spkr1516","spkr1447",380,"statement","yn_decl_q",FALSE,FALSE,FALSE,"M","F",5.12181547562649,4.66667292239449,FALSE,FALSE
"14860",4150,"spkr1447","spkr1516",708,"yn_decl_q","statement",FALSE,TRUE,FALSE,"F","M",-9.02437033066221,9.99758201942941,FALSE,TRUE
"14861",4151,"spkr1592","spkr1572",1488,"yn_q","hold",FALSE,TRUE,FALSE,"M","M",6.95288518326071,6.88377146791384,FALSE,FALSE
"14862",4151,"spkr1572","spkr1592",195,"statement","backchannel",FALSE,FALSE,TRUE,"M","M",-1.21042868492332,5.63282123112641,FALSE,FALSE
"14863",4151,"spkr1592","spkr1572",17,"backchannel","statement",TRUE,FALSE,FALSE,"M","M",6.58313573615216,-3.33678723743898,FALSE,FALSE
"14864",4151,"spkr1572","spkr1592",2165,"abandon","statement",FALSE,FALSE,FALSE,"M","M",8.26292209038019,2.50973189282518,FALSE,FALSE
"14865",4151,"spkr1592","spkr1572",770,"statement","opinion",FALSE,FALSE,FALSE,"M","M",10.3076962357609,3.50879492367391,TRUE,FALSE
"14866",4151,"spkr1572","spkr1592",9,"opinion","agree",FALSE,FALSE,TRUE,"M","M",0.879072972002968,7.61670104468848,FALSE,FALSE
"14867",4151,"spkr1592","spkr1572",-320,"agree","opinion",TRUE,FALSE,FALSE,"M","M",-2.77972382252429,8.57040885348058,FALSE,FALSE
"14868",4151,"spkr1572","spkr1592",665,"statement","backchannel",FALSE,FALSE,TRUE,"M","M",-2.72975219435804,-2.40074555456104,FALSE,FALSE
"14869",4151,"spkr1592","spkr1572",-202,"backchannel","statement",TRUE,FALSE,FALSE,"M","M",3.01453004524647,3.5912703056579,FALSE,FALSE
"14870",4151,"spkr1572","spkr1592",348,"opinion","backchannel",FALSE,FALSE,TRUE,"M","M",-0.720201085916478,4.34654319095077,FALSE,FALSE
"14871",4151,"spkr1592","spkr1572",-163,"backchannel","opinion",TRUE,FALSE,FALSE,"M","M",-6.75581373838125,9.30259433398252,FALSE,FALSE
"14872",4151,"spkr1572","spkr1592",695,"opinion","opinion",FALSE,FALSE,FALSE,"M","M",-0.46300851916666,1.72843250036639,FALSE,FALSE
"14873",4151,"spkr1592","spkr1572",454,"statement","agree",FALSE,FALSE,TRUE,"M","M",-5.31274103756562,-3.02005398340186,TRUE,FALSE
"14874",4151,"spkr1572","spkr1592",-101,"agree","abandon",TRUE,FALSE,FALSE,"M","M",10.7581971187923,2.58815674034758,FALSE,FALSE
"14875",4151,"spkr1592","spkr1572",885,"abandon","statement",FALSE,FALSE,FALSE,"M","M",8.88273171072705,7.63424867941658,FALSE,FALSE
"14876",4151,"spkr1572","spkr1592",540,"opinion","opinion",FALSE,FALSE,FALSE,"M","M",-1.65530832032157,-7.71194039248149,FALSE,FALSE
"14877",4151,"spkr1592","spkr1572",-189,"statement","backchannel",FALSE,FALSE,TRUE,"M","M",-6.6465584501646,-4.814020962876,FALSE,FALSE
"14878",4151,"spkr1572","spkr1592",372,"backchannel","statement",TRUE,FALSE,FALSE,"M","M",1.62152193071999,10.3023880884216,FALSE,FALSE
"14879",4151,"spkr1592","spkr1572",-98,"opinion","opinion",FALSE,FALSE,FALSE,"M","M",9.64476122948119,3.55087864955019,FALSE,FALSE
"14880",4152,"spkr1524","spkr1608",-288,"wh_q","statement",FALSE,TRUE,FALSE,"M","F",-6.39338118147938,7.55358515715222,FALSE,FALSE
"14881",4152,"spkr1608","spkr1524",129,"statement","repeat",FALSE,FALSE,FALSE,"F","M",0.965395946409506,11.309337654565,FALSE,FALSE
"14882",4152,"spkr1524","spkr1608",-68,"opinion","repeat_q",FALSE,FALSE,FALSE,"M","F",1.05141111009049,4.02630353258463,FALSE,FALSE
"14883",4152,"spkr1608","spkr1524",-354,"agree","agree",TRUE,FALSE,TRUE,"F","M",2.57864121725324,2.57970175699903,FALSE,FALSE
"14884",4152,"spkr1524","spkr1608",-193,"statement","backchannel_q",FALSE,FALSE,TRUE,"M","F",-7.59825135587143,0.139636539912566,FALSE,FALSE
"14885",4152,"spkr1608","spkr1524",-912,"backchannel_q","yes",TRUE,FALSE,TRUE,"F","M",5.80109230062251,-2.35910469395758,FALSE,FALSE
"14886",4152,"spkr1524","spkr1608",446,"statement","abandon",FALSE,FALSE,FALSE,"M","F",9.80525836516171,-5.33016487621555,FALSE,FALSE
"14887",4152,"spkr1608","spkr1524",236,"opinion","statement",FALSE,FALSE,FALSE,"F","M",7.59573913048169,-6.44246634942342,FALSE,FALSE
"14888",4152,"spkr1524","spkr1608",169,"statement","backchannel",FALSE,FALSE,TRUE,"M","F",-5.50956007008304,-0.509125141781588,FALSE,FALSE
"14889",4152,"spkr1608","spkr1524",310,"backchannel","statement",TRUE,FALSE,FALSE,"F","M",3.11802234651444,5.88030410180209,FALSE,FALSE
"14890",4152,"spkr1524","spkr1608",-110,"opinion","opinion",FALSE,FALSE,FALSE,"M","F",1.50742587814448,-3.52718330856594,FALSE,FALSE
"14891",4152,"spkr1608","spkr1524",-19,"opinion","backchannel",FALSE,FALSE,TRUE,"F","M",-6.96612672817144,-1.65144398398929,FALSE,FALSE
"14892",4152,"spkr1524","spkr1608",122,"opinion","agree",FALSE,FALSE,TRUE,"M","F",-4.37131994925671,-1.43042401393375,FALSE,FALSE
"14893",4152,"spkr1608","spkr1524",92,"agree","abandon",TRUE,FALSE,FALSE,"F","M",-2.56783554778865,4.34527720632828,FALSE,FALSE
"14894",4152,"spkr1524","spkr1608",77,"opinion","agree",FALSE,FALSE,TRUE,"M","F",-4.72188029595785,-6.83160592923952,FALSE,FALSE
"14895",4152,"spkr1524","spkr1608",295,"opinion","backchannel",FALSE,FALSE,TRUE,"M","F",10.7370954515265,-0.045746310011705,FALSE,FALSE
"14896",4152,"spkr1608","spkr1524",96,"backchannel","opinion",TRUE,FALSE,FALSE,"F","M",4.82450115834061,8.34116721125391,FALSE,FALSE
"14897",4152,"spkr1524","spkr1608",-813,"opinion","sum",FALSE,FALSE,FALSE,"M","F",-2.6720982084975,-2.17208263515378,FALSE,FALSE
"14898",4152,"spkr1608","spkr1524",642,"wh_q","uninterp",FALSE,TRUE,FALSE,"F","M",9.96442212435084,-1.08192231448084,FALSE,FALSE
"14899",4152,"spkr1524","spkr1608",-427,"uninterp","opinion",FALSE,FALSE,FALSE,"M","F",-6.64046104008048,9.12063851729476,FALSE,FALSE
"14900",4152,"spkr1608","spkr1524",449,"wh_q","abandon",FALSE,TRUE,FALSE,"F","M",-3.84540555756099,-2.22094561151904,FALSE,FALSE
"14901",4152,"spkr1524","spkr1608",-758,"opinion","backchannel",FALSE,FALSE,TRUE,"M","F",-1.35085699327034,10.1622883429992,FALSE,FALSE
"14902",4152,"spkr1608","spkr1524",428,"opinion","agree",FALSE,FALSE,TRUE,"F","M",3.84943322489689,-2.62165047211388,FALSE,FALSE
"14903",4152,"spkr1524","spkr1608",807,"opinion","opinion",FALSE,FALSE,FALSE,"M","F",-3.24269642570802,0.471402945345693,FALSE,FALSE
"14904",4152,"spkr1608","spkr1524",171,"opinion","backchannel",FALSE,FALSE,TRUE,"F","M",5.68064072017973,3.48741425398548,FALSE,FALSE
"14905",4152,"spkr1524","spkr1608",533,"backchannel","other",TRUE,FALSE,FALSE,"M","F",9.66145614825,3.23903354869057,FALSE,FALSE
"14906",4152,"spkr1608","spkr1524",235,"other","abandon",FALSE,FALSE,FALSE,"F","M",-3.96632435678672,5.96454119768383,FALSE,FALSE
"14907",4152,"spkr1524","spkr1608",150,"abandon","opinion",FALSE,FALSE,FALSE,"M","F",-0.766647989000962,2.95761715559782,FALSE,FALSE
"14908",4152,"spkr1608","spkr1524",218,"opinion","backchannel",FALSE,FALSE,TRUE,"F","M",9.94522322839619,7.36865698841117,FALSE,FALSE
"14909",4152,"spkr1524","spkr1608",359,"backchannel","open_q",TRUE,FALSE,FALSE,"M","F",12.3074504967471,2.1312323402824,FALSE,FALSE
"14910",4152,"spkr1608","spkr1524",98,"yn_q","answer",FALSE,TRUE,TRUE,"F","M",8.86466854756941,9.03624030727932,FALSE,FALSE
"14911",4152,"spkr1524","spkr1608",186,"statement","backchannel",FALSE,FALSE,TRUE,"M","F",-4.13739353547373,8.0686584321868,FALSE,FALSE
"14912",4152,"spkr1608","spkr1524",-77,"backchannel","statement",TRUE,FALSE,FALSE,"F","M",6.73859552686032,7.16570107666705,FALSE,FALSE
"14913",4152,"spkr1524","spkr1608",905,"statement","backchannel_q",FALSE,FALSE,TRUE,"M","F",-8.95599039802398,8.5658089806446,FALSE,FALSE
"14914",4152,"spkr1608","spkr1524",-100,"backchannel_q","yes",TRUE,FALSE,TRUE,"F","M",-7.34486808635955,-1.36443895416664,FALSE,FALSE
"14915",4152,"spkr1524","spkr1608",-241,"uninterp","apprec",FALSE,FALSE,TRUE,"M","F",-4.12584789691823,-0.606056044827426,FALSE,FALSE
"14916",4152,"spkr1608","spkr1524",163,"apprec","uninterp",TRUE,FALSE,FALSE,"F","M",1.83244958238748,-2.44292328986516,FALSE,FALSE
"14917",4152,"spkr1524","spkr1608",-571,"statement","completion",FALSE,FALSE,FALSE,"M","F",-6.37765909000477,-6.26672068096451,FALSE,FALSE
"14918",4152,"spkr1608","spkr1524",119,"completion","agree",FALSE,FALSE,TRUE,"F","M",5.13242338367053,3.182445555751,FALSE,FALSE
"14919",4152,"spkr1524","spkr1608",-424,"agree","uninterp",TRUE,FALSE,FALSE,"M","F",10.4609843254329,2.85718721850445,FALSE,FALSE
"14920",4152,"spkr1608","spkr1524",426,"opinion","agree",FALSE,FALSE,TRUE,"F","M",4.50387046045129,5.58890686064858,FALSE,FALSE
"14921",4152,"spkr1524","spkr1608",209,"opinion","agree",FALSE,FALSE,TRUE,"M","F",-4.56149319958042,-3.27239732144004,FALSE,FALSE
"14922",4153,"spkr1602","spkr1503",-11,"statement","backchannel",FALSE,FALSE,TRUE,"F","M",-7.51443247966737,7.40058875228055,FALSE,FALSE
"14923",4153,"spkr1503","spkr1602",290,"backchannel","statement",TRUE,FALSE,FALSE,"M","F",10.3392083528895,8.49912900853468,FALSE,FALSE
"14924",4153,"spkr1602","spkr1503",124,"statement","backchannel",FALSE,FALSE,TRUE,"F","M",10.7400096850799,-7.62114761627425,FALSE,FALSE
"14925",4153,"spkr1503","spkr1602",-317,"backchannel","statement",TRUE,FALSE,FALSE,"M","F",10.6600763532598,1.68988201763124,FALSE,FALSE
"14926",4153,"spkr1602","spkr1503",814,"statement","backchannel",FALSE,FALSE,TRUE,"F","M",-2.60480003435522,-2.50352012016995,FALSE,FALSE
"14927",4153,"spkr1503","spkr1602",59,"backchannel","opinion",TRUE,FALSE,FALSE,"M","F",1.91026014718043,3.25791353035458,FALSE,TRUE
"14928",4153,"spkr1602","spkr1503",607,"abandon","abandon",FALSE,FALSE,FALSE,"F","M",-3.34681023604237,-0.591651831408292,FALSE,FALSE
"14929",4153,"spkr1503","spkr1602",344,"statement","backchannel",FALSE,FALSE,TRUE,"M","F",-5.57351853763785,-3.19944419475443,FALSE,FALSE
"14930",4153,"spkr1602","spkr1503",139,"backchannel","statement",TRUE,FALSE,FALSE,"F","M",-2.67137713773347,4.90927847471165,FALSE,FALSE
"14931",4153,"spkr1503","spkr1602",486,"statement","backchannel",FALSE,FALSE,TRUE,"M","F",-6.7149264840774,-7.07006405134229,FALSE,FALSE
"14932",4153,"spkr1602","spkr1503",55,"backchannel","opinion",TRUE,FALSE,FALSE,"F","M",-6.98109912712602,8.1672754166608,FALSE,FALSE
"14933",4153,"spkr1503","spkr1602",388,"opinion","backchannel",FALSE,FALSE,TRUE,"M","F",-6.73537238687675,-7.66207869195781,FALSE,FALSE
"14934",4153,"spkr1602","spkr1503",-207,"backchannel","opinion",TRUE,FALSE,FALSE,"F","M",6.52433651468315,0.289966058445306,FALSE,FALSE
"14935",4153,"spkr1503","spkr1602",18,"statement","backchannel",FALSE,FALSE,TRUE,"M","F",-1.83383421425696,-2.41328369205724,FALSE,FALSE
"14936",4153,"spkr1602","spkr1503",396,"backchannel","statement",TRUE,FALSE,FALSE,"F","M",2.66998060667981,-3.11760856046065,FALSE,FALSE
"14937",4153,"spkr1503","spkr1602",635,"statement","opinion",FALSE,FALSE,FALSE,"M","F",7.4530148252593,-5.49714872023476,FALSE,FALSE
"14938",4153,"spkr1602","spkr1503",-127,"statement","backchannel",FALSE,FALSE,TRUE,"F","M",3.73931366609024,-4.71737202408863,FALSE,FALSE
"14939",4153,"spkr1503","spkr1602",80,"backchannel","statement",TRUE,FALSE,FALSE,"M","F",-7.05799131340486,5.84237065748184,FALSE,FALSE
"14940",4153,"spkr1602","spkr1503",57,"statement","backchannel",FALSE,FALSE,TRUE,"F","M",6.33311595685986,4.64959527778454,FALSE,FALSE
"14941",4153,"spkr1503","spkr1602",547,"backchannel","statement",TRUE,FALSE,FALSE,"M","F",0.354611696144712,9.84665439575065,FALSE,FALSE
"14942",4153,"spkr1602","spkr1503",264,"opinion","backchannel",FALSE,FALSE,TRUE,"F","M",5.99270001164723,-1.20959725555732,FALSE,FALSE
"14943",4153,"spkr1503","spkr1602",-127,"backchannel","abandon",TRUE,FALSE,FALSE,"M","F",-0.795330338634097,12.9343558901218,FALSE,FALSE
"14944",4153,"spkr1602","spkr1503",558,"statement","uninterp",FALSE,FALSE,FALSE,"F","M",-0.275993263406603,-0.566516066216655,FALSE,FALSE
"14945",4153,"spkr1503","spkr1602",-142,"uninterp","statement",FALSE,FALSE,FALSE,"M","F",6.95051979342031,4.63733603195575,FALSE,FALSE
"14946",4153,"spkr1602","spkr1503",582,"abandon","yn_q",FALSE,FALSE,FALSE,"F","M",-2.47981007260184,4.64646904362645,FALSE,FALSE
"14947",4153,"spkr1503","spkr1602",38,"yn_q","yes",FALSE,TRUE,TRUE,"M","F",8.93932598276343,-7.63935736518063,FALSE,FALSE
"14948",4153,"spkr1602","spkr1503",324,"yes","opinion",TRUE,FALSE,FALSE,"F","M",-4.19673834133603,7.69835162483255,FALSE,FALSE
"14949",4153,"spkr1503","spkr1602",299,"opinion","agree",FALSE,FALSE,TRUE,"M","F",1.07461016200582,9.22134644895323,FALSE,FALSE
"14950",4153,"spkr1602","spkr1503",7,"statement","backchannel",FALSE,FALSE,TRUE,"F","M",-6.03748236705087,2.08682855039979,FALSE,FALSE
"14951",4153,"spkr1503","spkr1602",-176,"backchannel","statement",TRUE,FALSE,FALSE,"M","F",11.62389364008,-1.52907182151975,FALSE,FALSE
"14952",4153,"spkr1602","spkr1503",421,"statement","backchannel",FALSE,FALSE,TRUE,"F","M",10.4298323024592,6.7607778526157,FALSE,FALSE
"14953",4153,"spkr1503","spkr1602",115,"backchannel","statement",TRUE,FALSE,FALSE,"M","F",-5.45423365838231,4.06621812347066,FALSE,FALSE
"14954",4153,"spkr1602","spkr1503",387,"statement","opinion",FALSE,FALSE,FALSE,"F","M",-1.99779781542975,9.20423536350605,FALSE,FALSE
"14955",4153,"spkr1503","spkr1602",-425,"opinion","statement",FALSE,FALSE,FALSE,"M","F",8.18856620484618,-0.563252090175614,FALSE,FALSE
"14956",4153,"spkr1602","spkr1503",348,"statement","excluded",FALSE,FALSE,FALSE,"F","M",7.27781861864312,2.32917176140129,FALSE,FALSE
"14957",4153,"spkr1503","spkr1602",341,"excluded","agree",FALSE,FALSE,TRUE,"M","F",9.5019882782328,8.38169807798164,FALSE,FALSE
"14958",4153,"spkr1602","spkr1503",-656,"statement","opinion",FALSE,FALSE,FALSE,"F","M",-2.6566747254936,0.908363409430288,FALSE,FALSE
"14959",4153,"spkr1503","spkr1602",-79,"opinion","agree",FALSE,FALSE,TRUE,"M","F",4.64101175227811,-6.19086775382715,FALSE,FALSE
"14960",4153,"spkr1602","spkr1503",-679,"abandon","opinion",FALSE,FALSE,FALSE,"F","M",-4.9295380517255,3.4723701121286,FALSE,FALSE
"14961",4153,"spkr1503","spkr1602",147,"opinion","agree",FALSE,FALSE,TRUE,"M","F",-2.53522144835438,-5.32906701673065,FALSE,FALSE
"14962",4153,"spkr1602","spkr1503",-5,"opinion","backchannel",FALSE,FALSE,TRUE,"F","M",-0.787018629501203,5.13406182997647,FALSE,FALSE
"14963",4153,"spkr1503","spkr1602",-112,"backchannel","statement",TRUE,FALSE,FALSE,"M","F",10.1845008403507,-0.703339882225968,FALSE,FALSE
"14964",4153,"spkr1602","spkr1503",183,"opinion","backchannel",FALSE,FALSE,TRUE,"F","M",7.17364269491913,9.54287504485537,FALSE,FALSE
"14965",4153,"spkr1503","spkr1602",-245,"backchannel","statement",TRUE,FALSE,FALSE,"M","F",3.66951443894495,8.98167978746604,FALSE,FALSE
"14966",4153,"spkr1602","spkr1503",10212,"abandon","opinion",FALSE,FALSE,FALSE,"F","M",11.332758847532,-4.80648799264829,TRUE,FALSE
